CLASSID,SPELLID,SPELLNAME,RANK,ICON_NAME,TOOLTIP,SPEC_0,SPEC_1,SPEC_2
6,14142,Malice,5,ability_racial_bloodrage,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14142/malice""><b class=""whtt-name"">Malice</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Increases your critical strike chance by 5%.</div></td></tr></table>",1,1,1
6,14159,Murder,2,spell_shadow_deathscream,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14159/murder""><b class=""whtt-name"">Murder</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Increases all damage caused against Humanoid, Giant, Beast and Dragonkin targets by 2%.</div></td></tr></table>",1,1,1
6,14161,Ruthlessness,3,ability_druid_disembowel,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14161/ruthlessness""><b class=""whtt-name"">Ruthlessness</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Gives your finishing moves a 60% chance to add a combo point to your target.</div> (Proc chance: 60%)</td></tr></table>",1,1,0
6,14167,Improved Slice and Dice,3,ability_rogue_slicedice,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14167/improved-slice-and-dice""><b class=""whtt-name"">Improved Slice and Dice</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Increases the duration of your Slice and Dice ability by 45%.</div></td></tr></table>",1,1,1
6,14177,Cold Blood,1,spell_ice_lament,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14177/cold-blood""><b class=""whtt-name"">Cold Blood</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->3 min cooldown<!--cooldownText--><!--baseCooldown:3 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">When activated, increases the critical strike chance of your next Sinister Strike, Backstab, Ambush, or Eviscerate by 100%.</div></td></tr></table>",1,0,0
6,14179,Relentless Strikes,1,ability_warrior_decisivestrike,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14179/relentless-strikes""><b class=""whtt-name"">Relentless Strikes</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Your finishing moves have a 20% chance per combo point to restore 25 energy.</div></td></tr></table>",1,1,0
6,14195,Seal Fate,5,spell_shadow_chilltouch,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14195/seal-fate""><b class=""whtt-name"">Seal Fate</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Your critical strikes from abilities that add combo points &nbsp;have a 100% chance to add an additional combo point.</div> (500ms cooldown)</td></tr></table>",1,0,0
6,18429,Aggression,3,ability_racial_avatar,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=18429/aggression""><b class=""whtt-name"">Aggression</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Increases the damage of your Sinister Strike and Eviscerate abilities by 6%.</div></td></tr></table>",0,1,0
6,30920,Weapon Expertise,2,spell_holy_blessingofstrength,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=30920/weapon-expertise""><b class=""whtt-name"">Weapon Expertise</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">Increases your skill with Sword, Fist and Dagger weapons by 5.</div></td></tr></table>",0,1,1
7,12290,Improved Overpower,1,inv_sword_05,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12290/improved-overpower""><b class=""whtt-name"">Improved Overpower</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the critical strike chance of your Overpower ability by 25%.</div></td></tr></table>",1,0,0
7,12292,Sweeping Strikes,1,ability_rogue_slicedice,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12292/sweeping-strikes""><b class=""whtt-name"">Sweeping Strikes</b></a><div class=""q0"">Talent</div>30 Rage<table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->30 sec cooldown<!--cooldownText--><!--baseCooldown:30 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Battle Stance</span><div class=""q"">Your next 5 melee attacks strike an additional nearby opponent.</div></td></tr></table>",0,0,0
7,12296,Anger Management,1,spell_holy_blessingofstamina,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12296/anger-management""><b class=""whtt-name"">Anger Management</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the time required for your rage to decay while out of combat by 30%.</div></td></tr></table>",1,1,1
7,12302,Improved Taunt,1,spell_nature_reincarnation,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12302/improved-taunt""><b class=""whtt-name"">Improved Taunt</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Reduces the cooldown of your Taunt ability by 1 sec.</div></td></tr></table>",0,0,1
7,12318,Improved Battle Shout,1,ability_warrior_battleshout,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12318/improved-battle-shout""><b class=""whtt-name"">Improved Battle Shout</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the melee attack power bonus of your Battle Shout by 5%.</div></td></tr></table>",1,0,0
7,12323,Piercing Howl,1,spell_shadow_deathscream,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12323/piercing-howl""><b class=""whtt-name"">Piercing Howl</b></a><div class=""q0"">Talent</div>10 Rage<br />Instant cast<div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Causes all enemies near the warrior to be dazed, reducing movement speed by 50% for 6 sec.</div></td></tr></table>",1,0,0
7,12328,Death Wish,1,spell_shadow_deathpact,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12328/death-wish""><b class=""whtt-name"">Death Wish</b></a><div class=""q0"">Talent</div>10 Rage<table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->3 min cooldown<!--cooldownText--><!--baseCooldown:3 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">When activated, increases your physical damage by 20% and makes you immune to Fear effects, but lowers your armor and all resistances by 20%. &nbsp;Lasts 30 sec.</div></td></tr></table>",1,1,0
7,12659,Improved Rend,3,ability_gouge,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12659/improved-rend""><b class=""whtt-name"">Improved Rend</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the bleed damage done by your Rend ability by 35%.</div></td></tr></table>",1,1,0
7,12663,Improved Heroic Strike,2,ability_rogue_ambush,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12663/improved-heroic-strike""><b class=""whtt-name"">Improved Heroic Strike</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Reduces the cost of your Heroic Strike ability by 2 rage points.</div></td></tr></table>",1,0,0
7,12664,Improved Heroic Strike,3,ability_rogue_ambush,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12664/improved-heroic-strike""><b class=""whtt-name"">Improved Heroic Strike</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Reduces the cost of your Heroic Strike ability by 3 rage points.</div></td></tr></table>",0,1,0
7,12679,Tactical Mastery,5,spell_nature_enchantarmor,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12679/tactical-mastery""><b class=""whtt-name"">Tactical Mastery</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">You retain up to 25 of your rage points when you change stances.</div></td></tr></table>",1,1,1
7,12712,Two-Handed Weapon Specialization,3,inv_axe_09,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12712/two-handed-weapon-specialization""><b class=""whtt-name"">Two-Handed Weapon Specialization</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the damage you deal with two-handed melee weapons by 3%.</div></td></tr></table>",1,0,0
7,12727,Shield Specialization,5,inv_shield_06,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12727/shield-specialization""><b class=""whtt-name"">Shield Specialization</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases your chance to block attacks with a shield by 5% and has a 100% chance to generate 1 rage when a block occurs.</div></td></tr></table>",0,0,1
7,12753,Anticipation,5,spell_nature_mirrorimage,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12753/anticipation""><b class=""whtt-name"">Anticipation</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases your Defense skill by 10.</div></td></tr></table>",0,0,1
7,12764,Toughness,5,spell_holy_devotion,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12764/toughness""><b class=""whtt-name"">Toughness</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases your armor value from items by 10%.</div></td></tr></table>",0,0,1
7,12792,Defiance,5,ability_warrior_innerrage,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12792/defiance""><b class=""whtt-name"">Defiance</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Defensive Stance</span><div class=""q"">Increases the threat generated by your attacks by 15% while in Defensive Stance.</div></td></tr></table>",0,0,1
7,12809,Concussion Blow,1,ability_thunderbolt,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12809/concussion-blow""><b class=""whtt-name"">Concussion Blow</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>15 Rage</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->45 sec cooldown<!--cooldownText--><!--baseCooldown:45 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">Stuns the opponent for 5 sec.</div></td></tr></table>",0,0,1
7,12811,Improved Sunder Armor,3,ability_warrior_sunder,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12811/improved-sunder-armor""><b class=""whtt-name"">Improved Sunder Armor</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Reduces the cost of your Sunder Armor ability by 3 rage points.</div></td></tr></table>",0,0,1
7,12818,Improved Blood Rage,2,ability_racial_bloodrage,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12818/improved-bloodrage""><b class=""whtt-name"">Improved Bloodrage</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the instant Rage generated by your Bloodrage ability by 5.</div></td></tr></table>",0,0,1
7,12856,Cruelty,5,ability_rogue_eviscerate,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12856/cruelty""><b class=""whtt-name"">Cruelty</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">Increases your chance to get a critical strike with melee weapons by 5%.</div></td></tr></table>",1,1,1
7,12861,Improved Battle Shout,5,ability_warrior_battleshout,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12861/improved-battle-shout""><b class=""whtt-name"">Improved Battle Shout</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the melee attack power bonus of your Battle Shout by 25%.</div></td></tr></table>",0,1,0
7,12867,Deep Wounds,3,ability_backstab,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12867/deep-wounds""><b class=""whtt-name"">Deep Wounds</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">Your critical strikes cause the opponent to bleed, dealing 60% of your melee weapon's average damage over 12 sec.</div></td></tr></table>",1,1,0
7,12945,Improved Shield Block,1,ability_defend,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12945/improved-shield-block""><b class=""whtt-name"">Improved Shield Block</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Allows your Shield Block ability to block an additional attack and increases the duration by 0.5 second.</div></td></tr></table>",0,0,1
7,12974,Flurry,5,ability_ghoulfrenzy,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12974/flurry""><b class=""whtt-name"">Flurry</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases your attack speed by 30% for your next 3 swings after dealing a melee critical strike.</div></td></tr></table>",1,1,0
7,12975,Last Stand,1,spell_holy_ashestoashes,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=12975/last-stand""><b class=""whtt-name"">Last Stand</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->10 min cooldown<!--cooldownText--><!--baseCooldown:10 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">When activated, this ability temporarily grants you 30% of your maximum hit points for 20 seconds. &nbsp;After the effect expires, the hit points are lost.<!--cooldown:446658:3 min cooldown--></div></td></tr></table>",0,0,1
7,13002,Unbridled Wrath,5,spell_nature_stoneclawtotem,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=13002/unbridled-wrath""><b class=""whtt-name"">Unbridled Wrath</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">Gives you a 40% chance to generate an additional Rage point when you deal melee damage with a weapon.</div> (Proc chance: 40%)</td></tr></table>",1,1,0
7,13048,Enrage,5,spell_shadow_unholyfrenzy,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=13048/enrage""><b class=""whtt-name"">Enrage</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Gives you a 25% melee damage bonus for 12 sec up to a maximum of 12 swings after being the victim of a critical strike.</div></td></tr></table>",1,1,0
7,16466,Deflection,5,ability_parry,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=16466/deflection""><b class=""whtt-name"">Deflection</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases your Parry chance by 5%.</div></td></tr></table>",0,0,1
7,16494,Impale,2,ability_searingarrow,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=16494/impale""><b class=""whtt-name"">Impale</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the critical strike damage bonus of your abilities in Battle, Defensive, and Berserker stance by 20%.</div></td></tr></table>",1,1,0
7,16542,One-Handed Weapon Specialization,5,inv_sword_20,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=16542/one-handed-weapon-specialization""><b class=""whtt-name"">One-Handed Weapon Specialization</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the damage you deal with One-Handed Melee weapons by 10%.</div></td></tr></table>",0,0,1
7,20496,Improved Cleave,3,ability_warrior_cleave,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20496/improved-cleave""><b class=""whtt-name"">Improved Cleave</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the bonus damage done by your Cleave ability by 120%.</div></td></tr></table>",1,0,0
7,20498,Improved Slam,4,ability_warrior_decisivestrike,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20498/improved-slam""><b class=""whtt-name"">Improved Slam</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Decreases the casting time of your Slam ability by 0.4 sec.</div></td></tr></table>",1,0,0
7,20503,Improved Execute,2,inv_sword_48,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20503/improved-execute""><b class=""whtt-name"">Improved Execute</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Reduces the Rage cost of your Execute ability by 5.</div></td></tr></table>",0,1,0
7,21553,Mortal Strike,1,ability_warrior_savageblow,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=21553/mortal-strike""><b class=""whtt-name"">Mortal Strike</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>30 Rage</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->6 sec cooldown<!--cooldownText--><!--baseCooldown:6 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">A vicious strike that deals weapon damage plus 160 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.</div></td></tr></table>",0,0,0
7,23588,Dual Wield Specialization,5,ability_dualwield,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=23588/dual-wield-specialization""><b class=""whtt-name"">Dual Wield Specialization</b></a><div class=""q0"">Talent</div><div class=""wowhead-tooltip-requirements"">Requires Warrior</div></td></tr></table><table><tr><td><div class=""q"">Increases the damage done by your offhand weapon by 25%.</div></td></tr></table>",0,1,0
7,23894,Bloodthirst,1,spell_nature_bloodlust,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=23894/bloodthirst""><b class=""whtt-name"">Bloodthirst</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>30 Rage</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->6 sec cooldown<!--cooldownText--><!--baseCooldown:6 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Instantly attack the target causing damage equal to 45% of your attack power. &nbsp;In addition, the next 5 successful melee attacks will restore 20 health. &nbsp;This effect lasts 8 sec.</div></td></tr></table>",1,1,0
7,23925,Shield Slam,1,inv_shield_05,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=23925/shield-slam""><b class=""whtt-name"">Shield Slam</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><div class=""q0"">Talent</div><table width=""100%""><tr><td>20 Rage</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->6 sec cooldown<!--cooldownText--><!--baseCooldown:6 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Slam the target with your shield, causing 342 to 358 damage, modified by your shield block value, and has a 50% chance of dispelling 1 magic effect on the target. &nbsp;Also causes a high amount of threat.</div></td></tr></table>",0,0,1
