DB_ID,DISP_ID,EQ_TYPE,ICON_NAME,TYPE,NAME,SOURCE,ITEM_QUALITY,ITEM_LEVEL,BIS,FIERY_CORE,LAVA_CORE,CLASS_MASK,SET,MIN_DAMAGE,MAX_DAMAGE,SPEED,ARMOR,BLOCK_VALUE,ROLE,STAMINA,STRENGTH,AGILITY,INTELLIGENCE,SPIRIT,MP5,ATTACK_POWER,R_ATTACK_POWER,SPELL_DAMAGE,SPELL_HEAL,SPELL_FROST,SPELL_SHADOW,SPELL_FIRE,SPELL_NATURE,HIT_PCT,CRIT_PCT,SPELL_HIT,SPELL_CRIT,PARRY_PCT,DODGE_PCT,BLOCK_PCT,DEFENSE,RESIST_FIRE,RESIST_SHADOW,RESIST_NATURE,RESIST_FROST,RESIST_ARCANE,HEAL_PER_5_SEC,SKILL_DAGGER,SKILL_SWORD,THORNS,COMMENTS,TOOLTIP
9654,28307,26,inv_wand_07,Wand,Cairnstone Sliver,Starter,2,50,0,0,0,26,0,52,97,1.8,0,0,PHYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Cairnstone Sliver</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->50</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Ranged</td><th><!--scstart2:19--><span class=""q1"">Wand</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->52 - 97 Arcane Damage</span></td>
    <th>Speed <!--spd-->1.80</th>
</tr></table><!--dps-->(41.39 damage per second)<!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 55 / 55</td></tr></table><table><tr><td><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">69</span> <span class=""moneycopper"">28</span></div></td></tr></table>"
10031,9048,8,inv_boots_05,Cloth,Shadoweave Boots,Starter,2,48,0,0,0,18,0,0,0,0,43,0,MAGI,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Shadoweave Boots</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->48</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Feet</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->43 Armor</span><br><span><!--stat6-->+10 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 35 / 35</td></tr></table><table><tr><td>Requires Level <!--rlvl-->43<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9414/increase-shadow-dam-14"" class=""q2"">Increases damage done by Shadow spells and effects by up to 14.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">60</span> <span class=""moneycopper"">30</span></div></td></tr></table>"
10659,0,12,inv_misc_gem_diamond_02,0,Shard of the Splithooves,Starter,2,57,0,0,0,255,0,0,0,0,0,0,HEAL,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Shard of the Splithooves</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->57</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Trinket</td><th><!--scstart4:-4--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=21363/increased-mana-regen"" class=""q2"">Restores 5 mana per 5 sec.</a><!--useEffect:1--></span><!--useText:1--><br><!--useText:0:2--><span id=""useText2"" class=""q2"">Equip: <!--useEffect:0:2--><a href=""/classic/spell=21596/vitality"" class=""q2"">Restores 5 health per 5 sec.</a><!--useEffect:2--></span><!--useText:2--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">46</span> <span class=""moneycopper"">62</span></div></td></tr></table>"
10778,0,2,inv_jewelry_amulet_05,0,Necklace of Sanctuary,Starter,2,60,0,0,0,193,0,0,0,0,0,0,TANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Necklace of Sanctuary</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->60</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Neck</td><th><!--scstart4:-3--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs-->+10 Fire Resistance<br>+10 Shadow Resistance<!--e--><!--ps--></td></tr></table><table><tr><td><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">69</span> <span class=""moneycopper"">30</span></div></td></tr></table>"
10779,0,12,spell_shadow_lifedrain,0,Demon’s Blood,Crafted,2,60,1,1,1,133,0,0,0,0,0,0,TANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Demon's Blood</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->60</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Trinket</td><th><!--scstart4:-4--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=12956/demon-armor"" class=""q2"">Increases Defense by 3, Shadow resistance by 10 and your normal health regeneration by 3.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">88</span> <span class=""moneycopper"">7</span></div></td></tr></table>"
10795,0,11,inv_jewelry_ring_04,0,Drakeclaw Band,Dungeon,3,54,0,0,0,0,0,0,0,0,0,0,TANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Drakeclaw Band</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->54</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Finger</td><th><!--scstart4:-2--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><!--re--><span class=""q2"">&lt;Random enchantment&gt;</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->49<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=7517/increased-defense"" class=""q2"">Increased Defense +4.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">55</span> <span class=""moneycopper"">42</span></div></td></tr></table>"
10796,15725,23,inv_misc_orb_03,0,Drakestone,Dungeon,3,54,1,0,0,31,0,0,0,0,0,0,MAGI,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Drakestone</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->54</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Held In Off-hand</td><th><!--scstart4:-5--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><!--re--><span class=""q2"">&lt;Random enchantment&gt;</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->49<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9397/increase-spell-dam-7"" class=""q2"">Increases damage and healing done by magical spells and effects by up to 7.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">89</span> <span class=""moneycopper"">82</span></div></td></tr></table>"
10798,19803,6,inv_belt_15,Plate,Atal'alarion's Tusk Ring,Dungeon,3,51,0,0,0,132,0,0,0,0,302,0,PHYS,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Atal'alarion's Tusk Ring</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->51</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Waist</td><th><!--scstart4:4--><span class=""q1"">Plate</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->302 Armor</span><br><span><!--stat4-->+18 Strength</span><br><span><!--stat7-->+8 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 45 / 45</td></tr></table><table><tr><td>Requires Level <!--rlvl-->46<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">62</span> <span class=""moneycopper"">63</span></div></td></tr></table>"
10799,12857,17,inv_spear_06,Polearm,Headspike,Dungeon,3,51,0,0,0,132,0,106,159,3,0,0,PHYS,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Headspike</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->51</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Two-Hand</td><th><!--scstart2:6--><span class=""q1"">Polearm</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->106 - 159 Damage</span></td>
    <th>Speed <!--spd-->3.00</th>
</tr></table><!--dps-->(44.17 damage per second)<br><span><!--stat4-->+15 Strength</span><br><span><!--stat7-->+18 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->46<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">3</span> <span class=""moneysilver"">92</span> <span class=""moneycopper"">88</span></div></td></tr></table>"
10800,19806,9,inv_bracer_08,Leather,Darkwater Bracers,Dungeon,3,52,0,0,0,0,0,0,0,0,66,0,TANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Darkwater Bracers</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->52</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Wrist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->66 Armor</span><br><!--re--><span class=""q2"">&lt;Random enchantment&gt;</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><br>+7 Shadow Resistance<!--e--><!--ps--><br>Durability 35 / 35</td></tr></table><table><tr><td>Requires Level <!--rlvl-->47<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">75</span> <span class=""moneycopper"">62</span></div></td></tr></table>"
10806,9026,5,inv_chest_cloth_38,Cloth,Vestments of the Atal'ai Prophet,Dungeon,3,55,0,0,0,7,0,0,0,0,78,0,HEAL,0,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Vestments of the Atal'ai Prophet</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->55</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Chest</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->78 Armor</span><br><span><!--stat5-->+11 Intellect</span><br><span><!--stat6-->+27 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 80 / 80</td></tr></table><table><tr><td>Requires Level <!--rlvl-->50<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">51</span> <span class=""moneycopper"">46</span></div></td></tr></table>"
10807,9028,7,inv_pants_11,Cloth,Kilt of the Atal'ai Prophet,Dungeon,3,55,0,0,0,31,0,0,0,0,69,0,MAGI,9,4,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Kilt of the Atal'ai Prophet</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->55</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->69 Armor</span><br><span><!--stat4-->+4 Strength</span><br><span><!--stat7-->+9 Stamina</span><br><span><!--stat5-->+18 Intellect</span><br><span><!--stat6-->+18 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->50<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">52</span> <span class=""moneycopper"">2</span></div></td></tr></table>"
10808,12870,10,inv_gauntlets_17,Cloth,Gloves of the Atal'ai Prophet,Dungeon,3,55,0,0,0,7,0,0,0,0,49,0,HEAL,6,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Gloves of the Atal'ai Prophet</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->55</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Hands</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->49 Armor</span><br><span><!--stat4-->+5 Strength</span><br><span><!--stat7-->+6 Stamina</span><br><span><!--stat6-->+20 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->50<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">76</span> <span class=""moneycopper"">29</span></div></td></tr></table>"
10826,20293,17,inv_staff_27,Staff,Staff of Lore,Starter,2,48,0,0,0,3,0,92,139,3.1,0,0,PHYS,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q2"">Staff of Lore</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->48</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Two-Hand</td><th><!--scstart2:10--><span class=""q1"">Staff</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->92 - 139 Damage</span></td>
    <th>Speed <!--spd-->3.10</th>
</tr></table><!--dps-->(37.26 damage per second)<br><span><!--stat5-->+5 Intellect</span><br><span><!--stat6-->+18 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 85 / 85</td></tr></table><table><tr><td><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">55</span> <span class=""moneycopper"">1</span></div></td></tr></table>"
10828,20273,13,inv_weapon_shortblade_16,Dagger,Dire Nail,Dungeon,3,56,0,0,0,0,0,38,72,1.5,0,0,PHYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Dire Nail</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when picked up<br>Unique<table width=""100%""><tr><td>One-Hand</td><th><!--scstart2:15--><span class=""q1"">Dagger</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->38 - 72 Damage</span></td>
    <th>Speed <!--spd-->1.50</th>
</tr></table><!--dps-->(36.67 damage per second)<br><!--re--><span class=""q2"">&lt;Random enchantment&gt;</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><br>+5 Shadow Resistance<!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">4</span> <span class=""moneysilver"">4</span> <span class=""moneycopper"">27</span></div></td></tr></table>"
10829,0,2,inv_jewelry_amulet_04,0,Dragon's Eye,Dungeon,3,56,0,0,0,7,0,0,0,0,0,0,HEAL,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Dragon's Eye</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Neck</td><th><!--scstart4:-3--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><span><!--stat7-->+6 Stamina</span><br><span><!--stat6-->+15 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">6</span> <span class=""moneycopper"">80</span></div></td></tr></table>"
10833,19838,1,inv_helmet_25,Mail,Horns of Eranikus,Dungeon,3,56,0,0,0,4,0,0,0,0,271,0,MAGI,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Horns of Eranikus</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Head</td><th><!--scstart4:3--><span class=""q1"">Mail</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->271 Armor</span><br><span><!--stat5-->+27 Intellect</span><br><span><!--stat6-->+11 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 70 / 70</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">85</span> <span class=""moneycopper"">97</span></div></td></tr></table>"
10835,18697,14,inv_shield_04,Shield,Crest of Supremacy,Dungeon,3,56,0,0,0,4,0,0,0,0,1930,35,TANK,7,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Crest of Supremacy</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Off Hand</td><th><!--scstart4:6--><span class=""q1"">Shield</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->1930 Armor</span><br>35 Block<br><span><!--stat4-->+6 Strength</span><br><span><!--stat3-->+6 Agility</span><br><span><!--stat7-->+7 Stamina</span><br><span><!--stat5-->+7 Intellect</span><br><span><!--stat6-->+7 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">46</span> <span class=""moneycopper"">45</span></div></td></tr></table>"
10836,20788,26,inv_wand_04,Wand,Rod of Corrosion,Dungeon,3,56,0,0,0,26,0,50,93,1.3,0,0,PHYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Rod of Corrosion</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Ranged</td><th><!--scstart2:19--><span class=""q1"">Wand</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->50 - 93 Nature Damage</span></td>
    <th>Speed <!--spd-->1.30</th>
</tr></table><!--dps-->(55.00 damage per second)<!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><br>+10 Nature Resistance<!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">89</span> <span class=""moneycopper"">89</span></div></td></tr></table>"
10837,19130,21,inv_axe_07,Axe,Tooth of Eranikus,Dungeon,3,56,0,0,0,228,0,62,116,2.4,0,0,PHYS,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Tooth of Eranikus</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->56</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Main Hand</td><th><!--scstart2:0--><span class=""q1"">Axe</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->62 - 116 Damage</span></td>
    <th>Speed <!--spd-->2.40</th>
</tr></table><!--dps-->(37.08 damage per second)<br><span><!--stat4-->+6 Strength</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 90 / 90</td></tr></table><table><tr><td>Requires Level <!--rlvl-->51<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=15464/increased-hit-chance-1"" class=""q2"">Improves your chance to hit by 1%.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">3</span> <span class=""moneysilver"">88</span> <span class=""moneycopper"">1</span></div></td></tr></table>"
